text,author,date,like
I would not worry about other people's comments. You can't please everyone. Keep doing what you're doing ️,cheri,9 ay önce,7
"Lovely Lydia, I am an older’ish momma of 3 who lives across the pond in Texas and I love your vlog content. You  make me laugh and smile. You and another lovely countryside blogger inspired me to grow some veg in our backyard and some herbs in terracotta pots in my kitchen. One of my daughters is LOOOOVING watching our potatoes grow in their bag!! Oooooh the fun and laughter. We are simple people but we love shopping the vintage stores for British teacups and hunting down pretty dresses w/ puffed sleeves and flowers. Keep showing us you and thank you for the joy and inspiration ",Wendy Smith,9 ay önce,0
Agree with everything you said you are absolutely correct - you are an inspiration and that is why I watch you. Keep it up.,P Greyling,9 ay önce,0
"I always appreciate your honesty and showing your true self! There should be more positive people like you on the internet. Too much hate and jealousy and not enough love and equality! I can relate to your last bit about not watching or following someone if it makes you feel upset or not great because in the end, you can't compare you life to others and if you are happy, that is truly what matters most! You are awesome and beautiful inside and out! Thanks for sharing parts of your days with us!",Mi B.,9 ay önce,1
"I think you're so beautiful ♡ also you look lovely in pink.
I like your chats with us and an old saying, if you don't have anything nice to say, say nothing at all. Right! Like if I don't like something I scroll on or do not comment. Being kind isn't hard. It's harder to be unkind and then say we're sorry because we don't think before we speak.",Julie Norton,8 ay önce,0
I love this video Lydia. I wanted to say that tiktok has very different people watching you than the people who watch your YouTube videos. Ultimately you are a beautiful woman and regardless of what you say or do other women will tear you down because they are jealous. It's funny because I watched your videos a whole back thinking there is no way I can look as good as she does and felt really down in the dumps as I was comparing myself in a negative way. Swiftly after thst I thought to myself.... do you walk every morning? Do you exercise near enough everyday? Do you ensure to eat healthy regularly? The answer to the above at the time was no. So how can I expect anything good to come out of moaning in my head about why can't I be like xyz... its interesting and I have now begun to implement more of a structure to my exercise and eating and feel much better for it. Its the same with your work. You work really hard and I doubt many people would be able to put in and do as much as you. They are thinking from a victim mindset and unfortunately until they are willing to grow their mindset it will be the same and they will continue to share their opinion in an unhelpful way. I LOVE ENGLISH COUNTRY GRANDMA vibes and would love for you to make a playlist on Spotify when you are able ,Ellie Gillett,9 ay önce,0
"Well said Lydia! It really is about mindset. Always going to be someone that has something negative to say unfortunately. Keep living outside your head, it's the best way to be x",Laura loops,9 ay önce,5
"I love the pink dress LKB xx  
Keep doing your amazing thing, love to escape and grab your ideas ! X",Sharon Bishop-Reynolds,9 ay önce,1
"Lydia, you are correct in your thinking that we create our own destiny. People would much rather complain than work on themselves. The rest of us appreciate you and your eye for beauty in life. Please keep sharing so we may have something greater to envision for ourselves. Thank you.",Carly Hollas,9 ay önce,0
What a lovely ending conversation . Thankyou !,Robin Spencer,9 ay önce,0
Happiness is what you believe in your head and heart……there is no comparison to others.  Be happy for everyone’s success and happiness.   You think correctly.   Being in America I love seeing your Life Style and I have learned so much from what you exhibit.     You will never be able to explain your heart to those who dont want to see your intentions.  Love you and your lifestyle.,Kathy filyaw,9 ay önce,0
I'm here because of your light and spirit.  So true...we create our life the best way we can and want to have.  See you soon!,deewaipio,9 ay önce,0
"Lyds, I think it will go better on TT if in those comments you acknowledge your privilege but also point out anyone can achieve it in dif ways. Its easier to realize money doesnt necessarily get you there when you have/had it. I say this as someone who has been in both situations, economically wise.",Daniella9658,9 ay önce,5
"I would welcome you (and your future show) into my home for a ""english grandmother"" makeover Love your style, you are such an inspiration",Lena Rødli,9 ay önce,0
Thank you Lydia. Your reflection is very helpful ,gettawriggleon,9 ay önce,0
I love this video and your chat at the end. I’m currently in bed sick with Covid and barely have any brain cells left to form a full response. But I just wanted to say that I appreciate you!,siskykeane009,9 ay önce,0
I just watch your Chanel and feel so happy about how you live and your kitchen backyard or your upstairs room. Just happy to see any corner of your place. And not to mention your far babies and your handsome and sweet husband. Thank you ,Tseyang,9 ay önce,0
Your videos are very inspiring to so many.  Ignore the haters and keep up the awesome videos!,Jennifer Smith,9 ay önce,0
"I live in a small beach town on the east coast of the US and have always loved the aesthetic of the English countryside. The last few weeks I have been transforming my bedroom into an English Countryside bedroom. An aesthetic doesn’t need to me you have money… You could say that about any aesthetic. Academia =money to go to a prestigious university, coastal grandma= you have money to go to / live in places like Martha’s Vineyard or the Hamptons. We recreate these aesthetics to calm out soul and to give it a place to be and find comfort.",Taylor Brown,9 ay önce (düzenlendi),6
"Oh Lydia, I don’t know why you think pink isn’t your colour because the pink silk ‘tea’ dress is such a beautiful colour next to your tan skin and gorgeous hair colour. You really owe it to that dress (& yourself) to wear it to your upcoming wedding. It is just perfection.",Lunar Faerie,9 ay önce,0
"Hi, all the way from Kenya, Africa,you have really inspired me to grow my kitchen garden. Thank you️️️️",Lady' in Waiting,9 ay önce,0
beautifully said Lydia! you keep doing you! love your content xx,Dianne Wheeler,9 ay önce,2
"Love you just the way you are! Hugs from São Paulo, Brazil",Enid Ford,9 ay önce,0
"I’ve just recently found your channel, and I love it! We live different lives but each video inspires me. Don’t worry about negative comments. Some people are just jealous and unhappy in their own skin. Keep doing you, because you are doing a lot of good.",Shana Villines,9 ay önce,1
"And yes, your life starts in your head!",Missy Belmont,9 ay önce,5
"Hi from New Zealand. You said that beautifully.
You a pure sweetie and have found your worth.
Enjoy Billy.",lunar,9 ay önce,0
I LOVE U LYDIA Totally agree with u that we can be prisoners in our own heads. It is so sad thank u for being so inspiring. God bless u,Diana Quinonez,9 ay önce,0
I think it’s lovely that Lydia is taking the time to support and respond to those comments -  just be the amazing unapologetic fabulous person you are Lydia -  shine your light and don’t let others dim it.  You will always get people who just have a metal block and their comments represent solely what is going on In their mind and lives -  country life on a budget -  yes please can I be the first one ️️️-  I’m local to you in  Newport pagnell ,Sarahjane Cross,9 ay önce,0
"Some people are mood hoovers and it wouldn’t matter what you do, they’d suck the joy out of it. I’ve kitted out my summer wardrobe about 90% from ebay this year, and I’ve loved shopping that way. It’s been such an inspiring way to shop and saved me so much money.  Freecycle is a great way to kit out your home and garden and a treasure trove of amazing stuff. Life is hard enough right now, a bit of positivity goes a long way. X",Wendy Gillett,9 ay önce,0
"I don't usually comment but just want to let you know how inspired I am by your style and country grandmother lifestyle. I don't have alot of money but I love your taking inspirstion, a few years ago you showed the big French soaps from Amazon which I still order now and the inexpensive wooden cleaning brushes that make a kitchen look so expensive. Thank you xx",Gemma Knight,9 ay önce,0
"I think that life is a mix of things. I think you are absolutely right when you say that our mind has the power to make our life look a certain way or another. However, there are other things at play, in my opinion. Money is certainly one of them. Even if you are in a great mind space and see everything in a positive light, if you keep getting slapped by problems that become really big but could easily be solved with money, and you do not have it, then yes, money is the answer. Does it make up for everything? No. However, money buys you serenity, which makes the whole process easier. With ""money"" I mean enough to feel safe when things happen, and not having to cry at night if you happen to have to go to the dentist. ",Loytoco,9 ay önce,18
I love the pink silk dress on you for the wedding! ,she said,9 ay önce,0
"Well said, Lydia. That people see the end result but don’t see the journey. I’ve enjoyed watching your progression…you do you! Don’t let the negativity drag you down. Just like you said…there are people that just want to misunderstand (we call them trolls) Looking forward to how this has inspired you moving forward. ️",Kimberly Strickland,9 ay önce,0
I love your talks. I think you are very wise and have good advice.,IS,9 ay önce,0
"We can create our own mental prison. It's so true! 
Everyone is capable of creating a life they love, And everyone is capable of creating a life they hate...",Feminine Retreat,8 ay önce,1
"You are a beautiful soul and humble and so kind, you inspired me so much tbh. Everything you do is just heaven for me to watch, I love the grandma countryside spirit, don't mind those people who don't appreciate the free beauty of the countryside, for me you taught me to grow it in my heart, I live in the City and can't afford the luxury style, yet you made me feel living in it. Every day I watch your videos and you totally give me smiles and inspiration.",Heide ASMR✨,9 ay önce,0
"There is more that people can do for themselves, they can use you for inspiration no matter the limits of what they may have. I live in a ground floor flat with a garden ( I neglect it horribly....haha), but I get out a lot. Early mornings especially during lockdown. It was so nice, quite enough to hear nature - birdsong etc.,
People just need to get out. Just get out, not to the shopping mall, but walk the streets, stop for coffee. Go to the park do whatever, but its not about another person showing you the way!",gemqueen1,9 ay önce,14
"Lovely video, I get such a happy buzz from your vlogs especially when you are pottering around your house and garden, I saw the comments on tiktok a couple of days ago and it is pure trolling and nasty jealousy, don’t take it to heart and don’t soak up those negative vibes, you do you, because we are all here for you and your fab content ",Kezbomb M,9 ay önce,1
"Loved your lil sit down chat, completely get it!  Your reality is what you think and some people just refuse to be creative and crap all over others.  And I agree you dont need to make any excuses for your lifestyle and people can either get on board or get off. I was thinking while you were talking about your garden/woodland what might be a lovely idea is a little tutorial/video on your floral woodland designs. Cutting and placing your branches from your garden into vases, creating some of your tablescapes with them. That would be fun",Clare Hudd,9 ay önce,1
"It's a mind-set Lydia, I totally agree with you. Some people find this attitude unattainable but it is available to us all if we can accept it. I know it must be hard sometimes depending on Life experiences. Aw Life is is tapestry and we can choose the thread if we try.",Debbie Stott,9 ay önce,0
Yes! Yes! Yes! Keep doing what you are doing! I’m first in line for your television show. Come to South Carolina. I will take you and Ali to Charleston after we “schush” up my townhome. ️,Rhonda Miller,9 ay önce,0
You are a beautiful soul ,Gaby sante,9 ay önce,2
"I get what you're saying about a mind set thing, but you also have to remember that time is a luxury, having the knowledge of this stuff is a luxury. People arent always out to get you, but merely sharing their life experiences and I wouldn't take it to heart or over think it but maybe listen to just accept that everyone has a different life path and what works for you will not work and is not an option for everyone.",MsEmzRox,9 ay önce,18
"Dear Lidia I've been following you for quite some time  and I like your blogs your content and the most your attitude to life. 
I'm Mexican but living in the USA for a long time and I learn with you to embrace  my cultural  style of living as you do whit yours",Juan,9 ay önce,0
You are very nice and gently person Lydia don't think too much on the negative people.  Your content is delicious to watch :) xo,claudia weyne,9 ay önce,0
You sound much better nowadays about the haters. Just keep on being you xx,Nicola Gregory,9 ay önce,0
"Lydia, grandma says “you can’t please all of the people all of the time, so just please yourself”. Over 900,000 people subscribe to your channel. You are getting something right.",manushaqueen,9 ay önce,0
"Send a big hug to others who feel trapped by their minds, love is all you need, keep that feeling in your heart and you will always be positive and you will be able to have a wonderful positive life. Much love light xx",Julie Peck,9 ay önce,1
Please please let her siblings see this and make a comeback dis.,Birdie2Bogey,9 ay önce,8
"Hey Lyd!!! loads of love  

You have acheived it through the years and the success you have today you realy deserve it. If I am doing this much this is my success and I am proud of it. Why my content is hurting anyone yes except if Inam putting something that is discriminating classes so enjoy your life. I aspire your home and lifestyle ahhh totaly love love love it. ",asma mughal,9 ay önce,0
"Lydia, your little chat at the end … oh I could give you a hug. You speak such sense and your comments resonate so much. I don’t understand negative comments no one is forced to watch. Hope you have a lovely day lots of love xxx",Helen Alexander,9 ay önce,0
"Such a beautiful silk dress! It fits you perfectly. 
Thank you for being the reason I found the French Gardener. 
Also, you might need a book sleeve after seeing the other day how much Berkeley loves the taste of your books lol! I found a beautiful one with books/potted plants on the cover from Amazon.",Vonda Sims,9 ay önce (düzenlendi),1
"Lydia, keep doing what you’re doing! It’s all about what mindset one creates for themselves. You’re inspirational and you work hard for what you have. Keep it!",Candice,9 ay önce (düzenlendi),0
"Lydia, you just keep being YOU! People who want to criticize you are just envious lobsters! We watch your amazing videos because you are who you are…a beautiful breath of fresh air. ️",Stephanie F,9 ay önce,0
The green and pink dresses are equally as stunning! I think the pink is more sophisticated but the green is more flirty and playful. You can’t go wrong with either,Emma Lasky,9 ay önce,4
You are and you inspire me . I’m 61 and we had to rip out most of our gardens due to I needed a new hip for almost two years so now it’s very minimal and I can’t wait to just keep them up or add some lemon trees or only have like 10 orchids instead of like  50. But I will get better and have a nice area instead of just weeds and no fruit and ,Kathy Kondolf,9 ay önce,1
"Hi Lydia when I found your channel I was looking for mini greenhouse for a tiny back yard garden. I wish I could show you what I have accomplished from since 2019. And some of your sit down chats was very enlightens especially when you speak on mental health. I am 
Afro Trinidadian who live in the USA so our world are so different and I am a tom boy at heart but also love to where dresses on my off day from work...girl you don't have to apologize for your personal style and how you living your life...so do you",Zene-anne B.,9 ay önce,1
Hello doll! I’ve been admiring you for years now and I just love your content  and all that you do and are!! People don’t always understand that life is beautiful …if you make the best out of it! They think money buys a state of mind! Just Keep doing you! Xoxo,Xochitl Acosta,9 ay önce,0
The pink dress is absolutly stunning. You look like an angel in it.,Marie Klyft,9 ay önce,0
How very thoughtful you trying to get your point across. Sadly there will always be negative people. Not sure why they just don’t move on. I enjoy your love of life. Keep sharing and being you.,Janet Klein,9 ay önce,0
"Your right. Your thoughts determine the outcome of your life. I'm always called fancy and I'm not in any way rich. It's purely based on the things I enjoy or am interested in which can all be free or inexpensive. Like looking out the window and taking photos/walking or going to the pound shop and buying something pretty or shopping for things at discounted prices or saving to buy a better quality item- could be an apron,  Lol.   I like and love to create beautiful moments everyday. It's just about choices and your imagination. But you have to have a free mind to do these things. Creation is beautiful and inspiring and I am reminded of how ""rich"" I am by walking in nature. God is good!",Angela Owusu,9 ay önce,4
Lydia your dogs are the cutest. Also love everything you got from LK B. Very excited to see those heels on you.,bellamily,9 ay önce,0
Every one is where they are in their lives for a period of time and can defo work to wards changing it with work and effort. However you should use others as an inspiration not a draw back or try to tear down another because they are doing well. Live and let live I say . Thanks for the chat it was thought provoking. ️,Maxine Muhammad,9 ay önce,0
Well said and very thought provoking.  ️,Sherri Allen,9 ay önce,0
You're a sweetheart. I love watching your content. Love all your new dresses and the navy and white striped flats.,Snoopy,9 ay önce,0
"Thumbs up !!!! Everything about this vid, especially the chat! Beautifully said️",braxAllsmilez,9 ay önce,0
"Hi Lydia 
I think you are a breath of fresh air . I also think there is always people who like to make negative comments  it is sad really because I think does people must be in happy . All you can do is wish them well and carry on doing you . Much love from  cork . One thing you and Josie have got me picking wild flowers from my country side and I’m realising it’s great and it’s free . You are my happy place I just love to switch off and admire your lifestyle.",Karen scott,9 ay önce,6
For the wedding definitely the pink silk dress … beautiful ,Shelly N Yarnia,9 ay önce,0
Love you Lydia such a lovely inspiring lady you look beautiful in the pink dress ,Una Mynes,9 ay önce,0
Loved your final message <3,jaiden9204,9 ay önce,1
"Absolutely spot on in your wise words tonight. Haters will hate , its how they tick. Sad outcasted individuals. Don't ever let them bother you lydia. You a billion times better and wiser then that. You look Absolutely stunning in your beautiful dresses. Your an inspiration to many. Your one of the ones that made it and dam good on you. Love your vlogs and your quirky sense of humour that often cracks threw. I'm a geordie and all I can say is Geet up there lass. Cracking job",Stephanie Smith,9 ay önce,1
Hi Lydia hope you are doing well!!  What you said in your seat down I totally agree with you!! It is a choice in life we can do to live by and be happy. In my life I choose to always see the glas half full instead of half empty or how I prefer to say I count my blessings and no my sorrows. Have money doesn't no mean you will be blessed with happiness and no sorrows. It is all comes down about priorities and what is important to you and your life to make you happy for the moment or life time. God bless you and your family of two and four legs!!,Macarena Turcatti de Leon,9 ay önce (düzenlendi),0
"Nice to read the supportive comments for Lydia, we appreciate and love her content,  I was feeling very protective of her concerning the complainers. They need to see how you do you,  they need to do their life, as best as they can.",CSR,9 ay önce,3
I love your videos. As for the people complaining. It's easier to complain than take stock of your choices in life and take responsibility for why you are where you are. They do not want solutions. They just want to b*tch and complain :) You are sweet for trying to help them but they don't want it.,Fortheloveofcrosstitch,8 ay önce (düzenlendi),0
"Hurt people, hurt people... Love you Lydia. Just do you. Xx",**,9 ay önce,0
Sat down chat was really eye opening I think you both have worked hard to get were you are now it doesn't bother me I love seeing what I can become and give me drive as for haters etc It doesn't bother me I do me lol lots of love   ,Claire Browning,9 ay önce,0
"I live in the country in the valley, in western Nova Scotia!  I have learned so much from your videos!  I totally understand why you are talking about this.  I dont have a ton of money, but I do work really hard and I am very very lucky where I live.  I have never heard you say anything that is ever condescending at all.  Embrace your inner grandma in the countryside.  Set up your kitchen garden, plant some hydrangeas and be happy!  It is the best place to be!",lisa Colborne,9 ay önce,0
"Absolutely love your videos.  I think what you do is accessible to everyone and we just use our own budget.  There are consignment stores, thrift stores, FB market place, estate sales, ebay, Etsy, etc.  Please PLEASE PLEASE ignore the negativity of people who are just negative by nature.  The 95% of your viewers absolutely love your content and continue to be inspired.  I can't wait for your Christmas VLOGS this year they are just so much fun.  Oh I must say I am an avid Gardener and I love all of your Garden Videos in the green house etc.  Last year when Ali surprised you with the ORANGE theme party in the Green House I thought I was going to pass out with excitement and your white dress and you waved us in......next level fun and pure joy",Debbie,9 ay önce,0
"OMG L that was a wonderful talk, I hope that maybe you could have reached many people or even just one, bravo",Patti Bonanno,9 ay önce,3
Love all the dresses. Love your esthetic. Love your work which just keeps getting better.,Susan Gray,9 ay önce,2
Oh Lydia you are sooooo wise and it’s all very true.,Jane Turner,9 ay önce,0
Beautiful ,Nurses lecture Forum,6 ay önce,0
Love you Lydia!!,Tiziana Myers,9 ay önce,0
"I’ve been a long time follower and even though I can afford alot of your content you post, I still very much enjoy watching your videos ️️",Kimberly Joyce,9 ay önce,2
Lydia you look stunning in both dresses but I would wear the pink dress to the wedding you are going to. Love your channel ,Nina Belfield,9 ay önce,6
"Dear Lydia, even though I haven't been on your channel for too long, I see the journey and you inspire me to follow my own journey. I think people who make these comments are insecure and in a bad place mentally where they blame you. I hope the haters won't make you feel bad anymore. You are doing a lot of good to a lot of people. I have a request; can you give us tips on how to get where you are mentally and maybe career and financially? I know that would help me a lot during my journey. X Danique",Danique Visser,8 ay önce,0
"Hi, Lydia! Another enjoyable vlog! I watched the Queens Jubilee televised for a full week!️ I'm American, but I'm as enthusiastic about the WINDSORS as anyone in the UK! When I was a little girl, every Halloween , I dressed up as a Princess. Then wonder of wonders my mother informed me that ROYALTY is real and living in BRITAIN! While at University my brother traveled to Europe. He and his classmates had dinner with QUEEN ELIZABETH! Also Lydia don't explain your life style because someone is always going to insist on you doing things, THEIR WAY! Anyway, KEEP SMILING!",Catherine Brown,9 ay önce,0
Loved the video and I agree with what you said during the sit down!<3,Aioanei Miriam,9 ay önce,0
"People are funny creatures and your words are so true, we hold ourselves back by judging ourselves and others in order to make excuses for ourselves. Like they say. opinions are like assholes everyone has one. Create your own life and make it what you love xx",Love Life Mentoring,9 ay önce,0
"Love this video.  I hope you’ll wear the pink silk dress to the wedding, it’s exquisite.",Mary Macfarlan,9 ay önce,0
"Well, it's all down to one's perception of themselves and the world around them. There are many free natural resources around us and unfortunately humans love to desire and fixate about things they do not have. Lydia, you are teaching them how to appreciate one's life. Keep doing what you are doing and do not look back. Some of them will reassess and understand the bigger picture,  with no bags and dresses just peaceful scenery and open mindset, the others will hide in the corner and stay forever negative.",OscarBoscar,9 ay önce,3
"Dear Lydia, I love your beautiful style! It is so chique and elegant, love, love, love ️",Riekie Kilkens,9 ay önce,0
"Thank  you for confirming how I already felt. 
It's all a mindset! I want a greenhouse I will figure out a way to get a lovely one in my tiny city backyard.",Idona R Felix,9 ay önce,0
"Hi Lydia - I don't think that I have ever commented but I am an avid watcher of your channel on YT. I, along with many others, don't understand the negativity that some people invoke but I try as you do  . It seems as though  those that express  unwarranted negativity are blind-sided by their own mindset and are trapped in it. If you want something bad enough you find a way .  It is a sad thing when someone doesn't see that opportunity is everywhere if you seek it. I avidly thrift and have for a long time and I thrift designer - I find the thrill of the hunt and the manifest aspect that happens is most rewarding. At the end of it all it is about persistence and will power.  I think you are wonderful - and that is what brings me back here.",Lynn,9 ay önce,1
"Your sit down chat really resonated with me!! We have a similar situation to yours and often get comments as well about money and “must be nice”.. I buy so much second hand or refurbished things I already have. I just loved all that you had to say. I also get comments about the horse thing and our garden, but again it’s all possible on a budget with the right situation. I’ve been watching you for years and I just love you to bits. It makes me so sad when people try to knock you down because I know how genuine you truly are. All the love, my friend ",April Aimee,9 ay önce,0
"Sadly hunnny you will always get people who will pick and pick and find fault in everything or anything. They are just miserable and have their own issues they project onto others! Please don’t take their negativity to heart( easier said than done) and just be you and know your advice and opinions are coming from a good place and with the meaning to help and inspire others , if they take it as negative then like you said it’s them who have the problem!! You are beautiful, generous and kind!",Suzanne Davies,9 ay önce,0
I'm the first to call something pretentious or out of touch but honestly that tick tok video was harmless. It's no different that me watching hours of footage of people in their Italian villas and that Italian grandmother aesthetic and being inspired to put together an Italian dish or want to dine outdoors to get the alfresco feel. I often wear linen dresses and bake in them (in my 1 bedroom apartment) because it makes me feel nice.,mahsa06,9 ay önce (düzenlendi),8
"The green dress for the wedding is my vote!
You always find the most beautiful dresses!!",Helen,9 ay önce,1
"Lydia, you have almost a million subscribers, so it is inevitable that you will encounter a few odd subscribers in between who make negative comments.   Maybe they are having a hard time in their lives at the moment or maybe they are naturally negative people, but they are still logging in to watch you, so there must be some measure of admiration.   Just let it wash right past you.  Your channel and the content that you include are so interesting and sometimes inspiring, so keep it up.",Deborah Brookes-Mangan,9 ay önce,0
OOOOH I'm thinking the blue/green dress for the wedding  Both are beautiful ,Megan Murset,9 ay önce,1
"Too much unkind people in the word. Easy formula… Don’t be one… give love to the ones that lack enough love to give others.  Thanks for sharing your thoughts and feelings.
It has happened to me that you some times come across a bit weird… but you are so kind to share so much with all of us that it might just be a communication, or culture or a generational miss interpretation.  The thing is, I would never think there is bad intention from you.  We are just humans, let’s always believe the best of everyone.  Love to see your videos! Just spread the love! ",Ivonne De Leon,9 ay önce,0
Lydia the haters will always hate no matter what you do. Just be true to yourself and be happy that’s all anyone can ask for.,Nicole Walker,9 ay önce,0
"Enjoying your content Lydia. Your video reminded me of the the first part of the last verse in the poem To Althea, from Prison by Richard Lovelace …Stone walls do not a prison make, nor iron bars a cage; Minds innocent and quiet take That for an hermitage…. Also you looked lovely in the Erdem dress ",slowbuynobuygirl,9 ay önce,3
"You inspire me to live my best life on a day to day basis ! Life is what we make it , large or small it doesn’t matter … like you said mindset is all it comes down to, happiness can always be found as long as you look for it .
I have planted my first plant in my small balcony in japan , and I’m so excited that it’s sprouting ",Nuha Zabreen,9 ay önce,0
"I appreciate and 100% support your pov on the chat. Your content is quite possibly the most well thought out consumer friendly on the all platforms.
Thanks again for your lovely share.",Jessica King-Staino,9 ay önce,0
"Love your vlogs and chats Lydia. I was told as a child, if you cant say something nice, dont say anything. Its a shame people are negative but you are always so positive. Love your country style grandma, getting out in nature is good for the soul.",Anna,9 ay önce,0
"It's a shame that there are always people with negative comment's. I love your videos, you always come across as a beautiful happy and polite person, so positive and kind.",skydiverchick1,9 ay önce,0
"Thank you for that Lydia. You are quite right. It is down to us. I have been guilty of that nastiness before and fear I may be (Sigh) again. Nonetheless, if /when I am honest (and I am basically honest) I know its me who has the problem. Loved the visit to London. Love all the food shots or should I call it ""food porn""? Cheers.",Diana B,9 ay önce (düzenlendi),0
"It's always the problem of the person making the rude/negative comments on anyone's social media, everyday we have the choice to be positive and thankful and so many miss out on so much by being envious or jealous.  I have loved watching how you and your channel have evolved and grown over the last 5 years!  Yes, you have more money but you have worked incredbly hard and are reaping the rewards.  I love that you are down to earth and so appreciative of everything and still get excited/overwhelmed by all the blessings.",Shawna Morin,9 ay önce,3
"Hi Lydia , another fabulous vlog , love the red lips and can’t wait to see what’s happening in the next video xx
Your tan looks beautiful could you tell us , what shade and brand you used ",Yiota Mintzas,9 ay önce,0
"Your dresses from LK Bennett are beautiful on you as are mostly all clothes you try own 

The green dress is stunning . Period . Wear it and make every man who sees you have a moment of beauty in their life",Robert Turi,9 ay önce,0
"Ah sweet Lydia. The harsh reality of life is that there are negative people who just want to complain and don’t want to do the things necessary to better their lives-period. Those same people blame others who seem to have more than they have, for their lack. They can’t figure out it’s not about what others have, it’s about how they view themselves, the world around them, and others. We all make decisions…to work hard or not, to strive for fulfillment or not, to be kind or not. It’s all up to each of us. Thank you for another lovely vlog, and for all you do to brighten the world for all of us",megan ryan,9 ay önce (düzenlendi),0
"I think you explained yourself wonderfully, I just think people are so tired of working hard, with very little to show for it, and they lose hope and inspiration.  Years ago people would retire at 60 and have somewhat a decent retirement, now before most people reach 67 retirement age they will have some kind of illness or disability and unable to enjoy themselves and if they have managed to buy their own home it will have to be sold to keep them in a retirement care home, so I think a lot of people have lost hope. It's not you Lydia it's frustration and the loss of hope.  I m 55 and watch you with my 17 year old daughter and I inspire her to be like you in her own way. You are all good Lydia xx",crazy hamster woman,9 ay önce,1
"Lydia, joyful and content is a grandmother cottage aesthetic it is possible your doing it cheers from Bunbury western Australia x x x",Beverley Dryland,9 ay önce,0
"Totally understand where you are coming from in regards to the TikTok and limiting yourself in your mind, but I am also ‘poor’ I can completely understand how people feel wealthy people brag and are out of touch. It’s very hard for poor people and disadvantaged people to feel that they can achieve what you have. There are poor people living with mental health issues, disabilities, unstable family homes etc and the world we live in it’s very difficult for people. Not saying nasty comments are good or that it is good to be negative however it’s good for people such as yourself to be aware of your own privilege and good luck. I think saying it’s a state of mind can come across as quite offensive to people struggling to cover the cost of living, with no time time even visualise the life they want to live as they don’t have time and in some cases it’s just not going to happen for some, they will stay poor and disadvantaged and they will continue to struggle to make ends meet. I enjoy your content and I have no issue with the fact that you are wealthy and talk about things I can’t afford, I am influenced by your gardening and lifestyle, however please be aware that you live in a very different space to many people, and maybe just be careful what you say, people are really suffering. You don’t need to feel guilt or explain your situation, just be aware that people are different ",Marissa Sturzaker,9 ay önce (düzenlendi),3
I haven’t been following you  for years  but a few months ago one of  your videos caught my interest.  You are absolutely refreshing and funny. I’m from across the pond in the U.S.  One thing I have realized people will be negative and try to bring you down no matter what you do. I love the fact that you don’t take yourself so serious and the fact that you can connect to lots of people. Being in the public eye will make people pick you apart  but you truly don’t need to apologize for anything.,Gizelle Frye,9 ay önce,0
"You bring joy, radiate kindness. Please don’t stop being you and carry on using your amazing knowledge and the incite you have gained from life’s experiences to chat to us and broaden our conversations about personalities. I’m sure it will broaden the depth of understanding and quash the negative. Xxx",Jacqui Ambrose,9 ay önce,0
 You look soo beautiful in those LK Bennet dresses!! The green floral one you wore during the sit down portion of the video in particular had you looking so girlie yet elegant in such a flattering way!! Girrrl you should absolutely invest in more pieces. Makes you look happier and more vibrant!,Koko C,9 ay önce,0
"Your beautiful Lydia inside and out! Thank you for sharing the beauty that you have created around you, I love it and it warms my heart",Wendy Braker,9 ay önce,0
I watch yo grow so much in the last 8-10 years ....wow...quite a relationship goals..ha ha ha! You and Ali are my couples crush for so long....living life in front of a camera is not easy......but your «  Good Morning Everyone » always makes me smile.....always... xoxo,Drouin Johnny,9 ay önce,0
"Lydia I have been watching you for many years, and I think you are awesome, I love who you are and not what you have.  The sad thing about people is they focus so much on the negative and not the positive. The ones making the comments are ones that the issues with money, if they don’t like what you say or do, then don’t watch I could never understand jealousy it is just there own insecurities,  instead of making rude hurtful comments, maybe if they got out and worked harder and had more goals they too could have what they obviously deserve is money. I am in a stage in my life where it seems like everything is falling apart, but if I sit here and cry wow is me then I deserve what is happening. I love watching you I think you are a beautiful person inside and out. I am so happy for people when they succeed in life and are in a happy place. Please people don’t talk about the past and what you think Lydia did or didn’t do. The past is over we are in the now. When people live in the past it’s there own anger that is not letting them move forward in life. Please don’t ever stop being who you are I learned that many many years ago",jackie barone,9 ay önce,10
I just love  your dressing room the colour is so beautiful,Reagan White & New Life,9 ay önce,0
Yes we have to make the best of our own situations and make a beautiful life. Thank you for showing me every week the wonderful bubble you live in and inspiring me to want more.,Vanessa Gonzales,9 ay önce,1
"The main reason i love your content is that it IS so different from my life, being a mother of 3, living in Melbourne. You don't have to explain anything in your life, so just remember that those people where clearly not raised with the ""if you have nothing nice to say...."" motto.",Naden De Luca,9 ay önce,0
"Lydia you are so right that it's all in the mind. Your lifestyle is in many ways affordable for most people, but even if it wasn't you are in no way obligated to defend your wealth. You have manifested a beautiful life for yourself, and for the people who follow you you are an inspiration in conscious creation. Don't take the criticism personally, it is not about you.",AM Lind Johansen,9 ay önce,0
"That lipstick is perfect!! I love the green dress for the wedding. Everything though is gorgeous classic and real style. Keep
Living your best life!!’ ",differ212,9 ay önce,1
"Lydia, you make me happy and believe me, it's jealousy when people make nasty comments.  You're just wonderful the way you are and your content is just fabulous.",Gina Hamlyn,9 ay önce,10
