text,author,date,like
this makes me so genuinely excited for this computer.,Dylan Counts,10 ay önce,1
"I've been using 13"" PRO's for the longest.  This is my dream laptop. Dream config 14"" , 32GB RAM, and 3 TB. My main doubt is:  Whether or not I can transfer my apps from my current machine to the new one.",𝒩𝒾𝒸𝓀𝓎𝟦𝟣𝟣,9 ay önce (düzenlendi),1
Nice demo. It confirmed my purchase choice. Thanks!,Mike Hughes,4 ay önce,0
"Love it  
Can’t wait to get my very first MacBook soon!",Alex Guzman,10 ay önce,0
"16 inch has a turbo mode and apparently a bigger heatsink, so i would strongly recommend sticking to that one for ur senario",xCookieSlayer,10 ay önce,25
I have the M1  and it's the best laptop I have ever used so I can just imaging this one lol.... Good job apple,KingShalbe,10 ay önce,0
"WOW WHAT AN INCREDIBLE REVIEW, YOU KILLED IT NAMESAKE ️️",Cool-J,10 ay önce,0
So fun to watch. Great job ijustine,Russ M. Smithers,10 ay önce,0
Best M1 max video yet! Thanks for taking your time on this one,Roby Davis,10 ay önce,0
Hoping to upgrade from my early 2015 MB Pro. Thank goodness for the return of MagSafe.,Just_a_youtuber1991,10 ay önce,0
Justine's excitement is so damn contagious ️,Roy,10 ay önce,3
Can wait for the new mac mini. Hope they make it really small and space grey.,Mauro,10 ay önce,1
Wow just amazing! I get my 16 inch Max tomorrow! I can't wait! It is thick though. I guess the price you pay if you want ports?,Jesse On A Motorcycle,10 ay önce,2
Outstanding video!!! Really loved this review! Thank you!,Whatsup FPV,10 ay önce,0
"They should add a Touch ID button on 
the iPad Pro keyboard case!!! That would be so ",MaxHersman,9 ay önce,1
Look at all the ports on the new MacBook Pro ,Randy Ragsdale,10 ay önce,0
I love watching people unbox things that I could never afford but really want ,Jack Hannaford-Hill,10 ay önce,27
Like the fact that the new macs has MagSafe back but not sure about the shape of the new macs as i love the slimness of my current mac and the Touch Bar wish they could offer the same kind of power but with a Touch Bar option,Mad catz,10 ay önce,0
Makes me happy I only upgraded my SSD capacity.  My little FCP edits should be so easy. However I feel bad for those who spent so much $$ on the pro’s.,The Bullock Family,10 ay önce,0
When your energy matches Justine. You know you made it to the right video.,Benton Melvin,10 ay önce,0
Very well made video as always. :),Dominik Křístek,10 ay önce,0
