text,author,date,like
"I don’t know which organ she used to see, for my eyes those photos suck",Mohamed Nasharth,10 ay önce,0
I love you girl u r beautiful,abdulrazak mawaldi,21 saat önce,0
Sumsung galaxy flex laptop and galaxy cloud pink use it,MIR MIZANUR RAHMAN,9 ay önce,0
I justine the new xbox is out now,Nick Silva,10 ay önce,0
YAY,Dimitris Christou,10 ay önce,1
これGalaxyですよね,kazuya賀津也,10 ay önce,0
It just doesn’t  make any sense to buy this. It’s useless!,Dreamer A,10 ay önce,0
2021: 1:00,Vanja Dobrijevic,10 ay önce,0
Claim your “here within an hour” ticket right here,,10 ay önce,86
Wifey!!!,emoji_mie,5 ay önce,0
This feeds ADHD.,Canada HQ,7 ay önce,1
Should have made it bezzeless ️,MikeStrafaci,10 ay önce,0
Question! Are you a Trumper or a Bidener?,M T,10 ay önce,0
Can play COD or PubG,O+1=O,10 ay önce,0
"spacs and what is it good for,.absolutely nothing",cris snickers_frog,10 ay önce,1
Here within a minute,Jacoz CODM,10 ay önce,0
️,,10 ay önce,0
No. No it isn't.,SwitchBlade,10 ay önce,0
Back with the white background,Alfie Davis Singer,10 ay önce,0
Hi Justine,Ben Espinosa,10 ay önce,1
that thing looks horrible.,Nicolas Rivera,10 ay önce,0
Noise,juicy fruit,10 ay önce,0
,,10 ay önce,0
"With a Straight Face too, Justine",Jay'Ce Crenshaw,10 ay önce,0
Can I have a shotout,Ebyn merkley,10 ay önce,0
Hii,Dina Babaei,10 ay önce,1
Cause the first one was such a winner??  I owned it. Horrible garbage. How much did they pay you to shill this garbage.,Alex Alexzander,10 ay önce,1
Here within 2 minutes,Jacoz CODM,10 ay önce,0
yooooooo,Ishveer Bhogal,10 ay önce,0
2nd and ,Francis Chaske,10 ay önce,0
Hiii!,iilux Knight,10 ay önce,0
hello justine!! first comment,Divija Yerneni,10 ay önce,1
Shessh,Charley,10 ay önce,0
First?,Jake Parks,10 ay önce,1
"The Z fold 3 is superior in every way. Three screens. better software, five cameras and etc.  Don't waist your money on the Microsoft flop two.",Armtech,10 ay önce,0
Firsttt,Dhruv Ahuja,10 ay önce,1
First view here Justine,kirby's Dream Buffet,10 ay önce,2
when u will marry ?,Shikhar,10 ay önce,0
4th,Clapz ツ,10 ay önce,0
You're do dramatic,Hassan Ger,6 ay önce,0
W,Unknown Memer,10 ay önce,0
Shiw,Edio Corrêa Jr,10 ay önce,0
I think it's time to retire ijustin,Luis,10 ay önce (düzenlendi),0
Sorry but this thing is worst than before,Subhadip Paul,10 ay önce,0
amazing unboxing once again! ,David Paris,10 ay önce,1
