text,author,date,like
Coooooolllll,Affan Uddin,11 ay önce,0
Hey justine! Are you coming to the Expo 2020 in Dubai?,Nathaniel Vicencio,11 ay önce,1
What a look Justine how old are you?,Hzn Shakir,11 ay önce,0
Is that Isla Nublar?,J Rods,11 ay önce,0
it’s almost iphone szn!!!,jess,11 ay önce,1
nice view justine,neil davies,11 ay önce,0
Justin has an editor and other help and she's more late than ever with these reviews . How ??? We need a what's going on video . Or this would be a good subject for the same brain  podcast,Dr Earbuds,11 ay önce,2
I miss Hawaii,E HERNAN1,11 ay önce,0
"wow, i wished i had such beautiful hairs!",John Bonos,11 ay önce,1
"@iJustine I need 50000$ to pursue my MS In north carolina..will you help me ?
I am from indian middle class family",kiruba kool dance,11 ay önce,1
"Me bored, INSTANT NOTIFICATION",Forced Epic,11 ay önce,1
I hope I get to see ijustine in a bikini again summer 2022.,Trey Mulligan,7 ay önce,0
This not the real microfone sound,Leandro Chiaratti,11 ay önce,0
too bad this is not a apple camera,Rodny ChristuZ,11 ay önce,0
Good,byElviS,11 ay önce,1
"People viewing these comments wish their parents had been alive for more than years, God bless your family
..",أميرة الرقص.dancing princess,11 ay önce,1
Hey Justine .... you don't have a USB A in your laptop ! .... (~_*) .... :-) ....,Ankit Tiwari,11 ay önce,0
Her eyes are super!,I F,10 ay önce,0
No puppies ,YouTube Ed,11 ay önce,0
Forget about the camera just look my justin,Bhanu Tej,11 ay önce,0
And like spinase cam,Xenovita88,11 ay önce,0
I didn't turn iJustine's notifications on to hear her sell out. Please upload your own content and ideas.,Charlie Huxen,11 ay önce,1
Have not watched in like a year.,Krunkway,11 ay önce,0
Hey justine where r u we waited too much for the video....plz upload on time,Shubham Dhature,11 ay önce,0
love ur content gib me heart,Puja Muley,11 ay önce,0
"5:38  wow well, just no words BEAUTY uuff   ,  beautiful you are the best honestly      ",Славік Пляцок,11 ay önce,3
Does anybody want to buy my gopro 9? :D,mayo2001,11 ay önce,0
Why would you sink so Deep and use a thumbnail of you in a bikini? Dont you think the world is warped enough?,Benny Nielsen,11 ay önce,0
You should do a boxing with Rosana,kookis Milk,11 ay önce,0
Am i the only one who simps on ijustine ?,Shahan Gilani,11 ay önce,1
