text,author,date,like
That my Juelove ya videos,Its Lemuel Vah,10 ay önce,0
at 02:11 I thought you two were going to jump in!,logtothebase2,10 ay önce,0
,Dinusha Productions,10 ay önce,0
damn!!!!,ZarifPro,9 ay önce,0
"Yeah, not a single second in these 7 minutes about the camera's specifications",Amar Sahinovic,10 ay önce,0
,KAYAL PHOTOGRAPHER,10 ay önce,0
,Md Saqib Ans,10 ay önce,0
Love you Justine,HD Gaming,10 ay önce (düzenlendi),0
I feel like she’s always in Hawaii,Sean Pierce,10 ay önce,0
This camera is just GREAT than enough!! Or just better than iPhone camera!!!!,Siriki Lohit,10 ay önce,0
that's dope,Jaashak Desai,10 ay önce,0
Hi Justine !!!! I can just see and enjoy the video but can't afford it,Aman,10 ay önce (düzenlendi),1
7 million soon ,Jayash Patel,10 ay önce,0
Are you going to get a pixel 6 pro ?,Charles,10 ay önce,0
Who else gets motivated by her videos ,Chanda Mulenga,10 ay önce,1
️️️️️️,Sagar Agrawal,10 ay önce,0
The sweet bootie sisters.  Oops I mean awesome camera!!!!,Voicewav,10 ay önce,0
Zero useful specs on the actual camera.,Austin Portman,8 ay önce,0
Hi Justine..miss you! ,MALO_ 213,10 ay önce,0
,Clive Souffe,10 ay önce,0
good device and a little catch vitamin D ,Zoran Bakotić,10 ay önce,0
,VAT films,10 ay önce,0
How many times a year do u go to Hawaii?   ,Shaan Khilnani,10 ay önce,0
Nice! Is it better than Sony a7siii,Alkhatab Alrashdi,10 ay önce (düzenlendi),1
So this is the one edited in your bed on the MacBook Pro M1 Max?,Chris Leiter,10 ay önce,1
Epic,Ghandy Tech,10 ay önce,0
Very nice video,ADITYA MEHTA,10 ay önce,1
Hi Justine ️.,Tony Rodriguez,10 ay önce,1
Big fan since iPhone 6s,A.4311,10 ay önce,0
More light saver shorts,Mrudul Dhiran,10 ay önce,0
What about the camera?,BisbeeDave,10 ay önce,0
Justine must be the richest ever!,Ruth Alaina,10 ay önce (düzenlendi),0
What is the name of the music she used at the end ???????,Sanjoy Shome,10 ay önce,1
wtf is up with this video production did you spent $100k just for a single youtube video,ReviewGuy,10 ay önce,0
I don't know why I don't like Sony cameras to much I love canon though like the G7x please let me know which brand you prefer,queen mar,10 ay önce,1
Dig the nod to Lost!,mike Drzal,10 ay önce,1
Is it just me? I don't remember a single detail about the camera.,Bohemian Dreams,10 ay önce,0
Which island she is ? ( sorry for my bad English),1eidji,9 ay önce,0
Wow,Mohd Roshan,10 ay önce,0
Awesome videos sorry I’m soo late,Thomas Tevis,10 ay önce,0
Please dont drown this camera!,Rune Venes,10 ay önce,0
cool,sunny simmons,10 ay önce,1
Noooooooooo I like my new  Samsung s21 ultra  ,MUHIL PARZIVAL,10 ay önce,0
Congratulations. I want to ask you with shame. I need a camera to start my YouTube channel. Can you help me?,Mohamad | Alfalah,8 ay önce,0
Hello can you review the AirPod 3 sis (;,The kitchen is the heart of the home 🏡,10 ay önce,0
hope you are always there,Ahmed Assi,10 ay önce,0
Love you,Heather Astbury,10 ay önce,0
The pedant in me is annoyed she didn’t not put an apostrophe in “creator’s” - it is singular not plural!,Jonny Bingham,10 ay önce (düzenlendi),1
It’s too big now,Han22,10 ay önce,0
جوستين انتي رائعة كيف يمكن لي ان اضيفكِ على الوتساب مع الاصدقاء,ماجد الماجدي,10 ay önce,0
Must be nice,THETECHANDCARCHANNEL222,10 ay önce,0
I am your big fan Justin.............you looking so beautiful.....................,ONE WAY EDUCATION POINT,10 ay önce,0
Shout out to you Justine.,R-Rod,10 ay önce,0
FYI there is a person pretending to be you Justine and is contacting people to say they won IPhones and are asking the winners to pay 45 USD to send said won iphone.,Alex Singh,10 ay önce,0
I am a new youtuber suggest me a camera mid budget. Jus ️️️,MostafizurRahman02,10 ay önce,0
Here for the dolphins ,,10 ay önce,1
You do not even shoot anything proper do you? Judging from how both of you hold the cameras @ 02:16.....,Johnny Nit,10 ay önce,0
Good as old,BINDU JAYAKUMAR,10 ay önce,0
Cool,Namashivath Saravanan,10 ay önce,0
Nah Panasonic S5 is better especially in video,HarryVlogs,10 ay önce,0
“Congrats to everyone who is early and found this comment”,I’m subbing to everyone who subs to me,10 ay önce,6
You said absolutely nothing about the camera... what even was the point of this video? lol,Dalton Randall,10 ay önce,1
noice,Jaashak Desai,10 ay önce,0
Y u have these much gadgets just give us some for free,Stuart .S,10 ay önce,0
L O S T,EvilTurkey,10 ay önce,1
Maybe you could adopt me to I can borrow some of your techs lol,86snow,10 ay önce,0
Got here on time,TECHNSEM,10 ay önce,0
Where google pixel 6 unboxing?,navas mongam,10 ay önce (düzenlendi),0
Unbox the new MBCP 16 (2021,NYCUSA001,10 ay önce,0
THEM LENES THICCCCCCCCC,tnnt3317,10 ay önce,0
Big fan in India,Prem and Menaka Vlog,10 ay önce,0
ソニーいい,kazuya賀津也,10 ay önce,0
Justine and jenna you girls Are so beautiful,Nick Silva,10 ay önce,0
big fan fr pakistan,Azhar Baloch,10 ay önce,1
You are so cute ,smiley gaming,10 ay önce,0
Which Place Is This ?,Fact Night,10 ay önce,0
hows the furby?,KamKam820,10 ay önce,0
justine you getting old now,zidan khan,10 ay önce,0
Hi,Traveling local miedia vlogs,10 ay önce,1
THE relentless pitch woman.,M Glasow,10 ay önce,0
